"No","User Name","Review Count","Review Time","Rating","Review Text"
"272.","Ita Wita","2","2025-11-05","5","Pelayanan yang sangat ramah,,penyajian menu bervariasi,,kamarnya nyaman.. Pokonya ter the best deh. Juga waiters nya super ramah dan full service atas nama Yogi."
"273.","Lina Karlina","3","2025-10-05","5","Lokasi strategis dekat dengan gerbang tol pasteur, kamar OK, Pelayanan OK, varian breakfast nya banyak banget. Staf ramah2 sehingga menambah kenyamanan kami. satu lagi...wifi lancar buangettt. Recomended 👍🏻"
"274.","Welly Kwang","2","2025-11-05","5","Seru sih hotel nya breakfast nya juga banyak banget pilihan menunya. pas breakfast pelayanan nya bagus banget semua staff nya asik bisa diajak ngobrol kita komen langsung diperbaiki.aku posisi dibantu sama Kak Natasha sama Kak Haekal"
"275.","acaa","1","2025-10-05","5","Pengalaman menginap di Holiday Inn Bandung sangat menyenangkan. Pelayanan staf ramah apalagi dengan mba alifa yang membantu saya mengisi review, fasilitas hotel lengkap, kamar bersih dan nyaman. Lokasi strategis sehingga mudah untuk menjangkau pusat kota maupun tempat wisata. Sarapan juga variatif dan enak. Sangat direkomendasikan untuk liburan"
"276.","Tita Wulansari","3","2025-11-05","5","Beberapa kali di tempat ini.. Event BGN 4 KENEKOP 5 hari Kmar premium nyaman sekali Untuk.. service juga sangat baik..dengan Bu Amelia ,fo responsive U resto dari sisi buffet untuk taste nalebih di tingkatkan"
"277.","Misla Tarmina","5","2025-09-05","5","Kamar nyaman banget, bersih, makanannya enak2, petugas nya ramah banget, di bantu fotoin🥹, di tawari makanan khas Bandung sama Teh Mia, pelayanan yg luar biasa di hotel ini."
"278.","Saheba Tun Jamila","3","2025-10-05","5","suka banget untuk semua pelayanan dan fasilitasnya, ada spot main buat anak anak jd anak happy bisa sambil main , sarapannya sih best banget 3 malem disini ga bosen karna banyak menunya dan all yu can it pastinyaa 👍🏼"
"279.","Oty Leo","1","2025-12-15","5","Terimakasih banyak untuk pelayanan yang ramah, makanan nya enak semua, sudah beberapa kali makan disini selalu puas, arisan pun walaupun banyak anggota tetap keren pelayanannya ... 🙏🙏🙏"
"280.","Rafli","2","2025-10-05","5","Pengalaman menginap di Holiday Inn Bandung sangat menyenangkan. Pelayanan staf ramah dengan di bantu oleh kak Alifa , fasilitas hotel lengkap, kamar bersih dan nyaman. Lokasi strategis sehingga mudah untuk menjangkau pusat kota maupun tempat wisata. Sarapan juga variatif dan enak. Sangat direkomendasikan untuk liburan"
"281.","baby Rachell","2","2026-01-01","5","sejauh ini baik, karna sy sudah kesini 2x dan 22 nya benar-benar mengesankan, dri pelayanan, fasilitas dan yg adaa disini"
"282.","Yoga prambudi","2","2025-11-05","5","Hotelnya bersih, makanannya enak, apa lagi pas sarapan pagi di suguhin terus sama mas akbar keren mas lanjutkan."
"283.","Arfira Puspitadewi","5","2025-12-05","5","Kamar bersih, pelayanan bagus, makanan enak dan pilihan banyak. Terus ditingkatkan y pelayanannyaa. Terimakasih -- cc. Kak Bunga n Kak Natasya"
"284.","Bambang Utomo","88","2025-11-05","5","Maaf baru sempat review, stay 2 malem dalam rangka partisipasi di event-nya ACE Jabar. Room, service and breakfast are very good."
"285.","Senja Bahagia Mandiri","1","2025-10-05","5","Luar biasa, pelayanan dari Hotel Holiday Inn sangat baik dan responsif dalam mensupport event kami. Terima kasih banyak untuk tim Banquet, tim engineering dan juga buat Mas Akbar yang sudah memberikan pelayanan yang ramah dan sigap cekatan kepada kami. Terima kasih sukses selalu untuk Holiday Inn Bandung Pasteur."
"286.","egy elisya","2","2025-11-05","5","Enjoy bgt breakfast di holiday-in aku sukak bgt deh sama smua pelayanan nya, baik2 bgt . Ga pagi atau mlm smua sama kaka2 nya baik2 bgt. Makasih banyak terutama ka Amelia dan rekan2 nya yg lupa ku tanya namanya makasih yah udah baik sekali mau di repotin. Sukses terus yaaaa🤲🤗"
"287.","Cella Guildea","116","2025-12-05","5","Pilihan breakfast nya banyak & enak2 semua (mostly), friendly staff, tempat bersih & nyaman. Recommended"
"288.","Wahyu Dewanto","2","2025-10-05","5","Sepertinya sudah waktu untuk di remajakan, fasilitas di room harus di perbaharui atau diperbaiki, kran wastafel dan kran air panas perlu diperbaiki..makanan ikan asin terlalu asin.. Sudha disampaikan ke sdr ulwan reapinse cukup baik"
"289.","Hilarius Ato","1","2025-12-05","5","Luar biasa hidangan sarapan pada Holiday Hotel.. Terbaik. Nisa dan Bunga : Dlam peleyanan tehadap para tamu"
"290.","4B_AYUTIA YASMIN","1","2025-12-30","5","hospitality nya sangat baikkk, terutama teh lyla, breakfast nya enak bgt dan swimming pool nya juga bersih"
"291.","Rahmatullah Barkat","42","2025-12-05","5","Kali kedua nginap di Holiday Inn. Salah satu hotel favorit jika trip ke kota besar. Pelayanannya oke. Staffnya ramah dan helpful. Makanannya beragam dan enak."
"292.","Shafa Adha Zhafira","3","2025-12-15","5","pelayanannya ramah, kamarnya rapih dan startegis, cuma pada seteikaan ada noda kepanasan jadi menempel pada baju saya."
"293.","Khofii Suwanditya","4","2025-12-08","5","makanannya enak2, banyak variasi pilihannya banyak. kamarnya luas & udah lengkap juga ada setrika & hairdryernyaa"
"294.","Eunike Saliman","4","2025-11-05","5","Lokasinya strategis. Kamarnya nyaman. Sarapannya enak, terutama pelayanannya sangat baik oleh kak Hersa. Keep it up"
"295.","Iyas ilyasa","2","2025-11-05","5","Pelayanan ramah, makanan nya enakk, kamar nyaa juga luas serta bersih"
"296.","shofa ny","2","2025-11-05","5","Minggu kemarin keluarga saya menginap dan sarapan di hotel holiday inn, untuk kualitas serta fasilitas kamar dan pelayanan yang diberikan sangat nyaman, juga ketika sarapan mendapatkan pelayanan yang best dari salah satu karyawan bernama heri pangestu, mantap"
"297.","nadya jondri","3","2025-12-29","5","Hotel bersih, nyaman, petugasnya ramah, makanannya bervariasi dan enak semua."
"298.","Saddam Sudarsono","2","2025-09-05","5","Pelayanan secara umum baik, makanan sarapan cukup variatif Lokasi tepat di jalan utama Server di resto membantu dan memberi pelayanan yang baik, terima kasih Kak Lia"
"299.","Nurhayati Dewanto","2","2025-10-05","4","Makanan nya sdh bervariatif tapi rasanya kurang makjos…tiap hari nya menu nya sama aja jd agak bosan Untuk kamar nya krn hotel lama jd agak jadul🤭 overall not bad lah"
"300.","Mirayana Bangun","2","2025-11-05","5","Secara keseluruhan semuanya baik. Saya menginap 4 malam. Hari terakhir, saat itu saya lagi sedih banget, pelayanan Teteh Amelia dan Bapak Sofyan sangat baik, memberikan minuman hangat dan sehat, benar benar melayani sepenuh hati. Terima kasih."
"301.","jason tanu wijaya","4","2025-12-29","5","Untuk pelayanan restaurant cukup baik, pelayanan ramah, variasi makanan cukup lengkap 👌💯"
"302.","Prakarsa Teknik","2","2025-12-05","5","Makanan enak,komplit, kamar bersih luas nyaman,pelayanan ramah Pelayanan mba Natasha dan hersa ramah dan baik"
"303.","ferdian nizaar","22","2025-12-05","5","Menyenangkan sekali dan sangat puas menginap di holiday inn..makanannya enak-enak , pelayanannya juga ramah, waktu itu kebetulan dilayani oleh Kak Lia.."
"304.","drwrlaaa 111","2","2025-10-05","5","Pengalaman ke sini itu menyenangkan, karna pelayanannya baik, ramah dan fast respon. disini juga makananannya enak enak, pokoknya ngga akan kapok terutama ada kak amelia yang super duper baikk"
"305.","Wijaya Rusly","4","2025-12-08","5","Perlayanan vabia sangat memuaskan ,friendly,food dsini beraneka ragam dan sangat enak,good respond from team hotel holiday inn"
"306.","Rosyda Nur Afifah","1","2025-12-05","5","Nyaman banget, makanannya enak, pelayanannya ramah banget apalagi kak bunga sama kak nurma bintang 5 yaaahh!🥰"
"307.","Yuangga Dharma","38","2025-09-05","5","Semuanya enak, kamarnya enak, kasurnya enak, toiletrisnya lengkap, ada setrika dan hair dryer di kamar. Makanan di restorannya enak-enak. Pelayanannya pun enak, thanks mas Shaky for your service. Lokasinya dekat sama titik turun travel."
"308.","Mila Wulandari","6","2025-12-05","5","Kamarnya ok. Makan siang di sini semua menunya enak enak & lengkap. Lokasi strategis. Semua staf ramah & cekatan"
"309.","Yanti Desyanti","3","2025-12-05","5","Kamarnya bersih, makanannya enak-enak dan bervariasi, banyak pilihan, pelayanan bagus, ramah, cepat, lokasi strategis"
"310.","Dea Falah","12","2025-11-05","5","Kamarnya ok, bersih, fasilitas lengkap, sarapan paginya terbhaique, kopi cup nya bisa di take away dan enaaaak. Makasih Mba @Vabia,,,,gemes banget hadiahnya 🫶🏻🫶🏻🫶🏻"
"311.","silvia yudha prastika","6","2025-12-08","5","Kamarnya nyaman bersih, fasilitasnya lengkap ada setrika dan meja stletrika juga, ramah pelayanannya, makanannya lumayan"
"312.","angga prtma","1","2025-12-05","5","Pengalaman saya menginap di holiday inn sangat luar biasa, kamarnya cukup nyaman pelayanan nya juga terbaik terutama staff naipa"
"313.","Davin Jilies","5","2025-12-05","5","Kamarnya bersih wangi dan nyaman Sarapannya juga banyak pilihan dan enak2 Servicenya juga sangat baik saya dibantu oleh kak Hersa"
"314.","Rudy Hartono","3","2025-11-05","5","Sy kira hotel lama kurang berharap banyak, ternyata diluar perkiraan hotel nyaman & terawat, kamar kedap suara, air panas lancar, welcome drink enak minuman nya, tempat gym luas & lengkap, breakfast beragam serta cukup nikmat, top dech pokoknya."
"315.","Nurani Citralestari","3","2025-12-05","5","Hotelnya nyaman bgt sarapan byk menunya anak2 suka Pelayanan dari kak Vabia dan Ramadhani baik bgt"
"316.","salon kaka","4","2025-09-05","5","The best pelayanan nya sarapan nya di bantu ama kaka amelia Semua gercep buat pelayanan Kamarnya nyaman dan knyak sabun sampo kondisioner bermerek lotion juga ada bakal ksni lg"
"317.","Muhammad Raihan","1","2025-12-05","5","Kamarnya oke makanannya juga enak, ka bunga dan ka hersa sangat membantu saya saat brekfast terimaksih👍🏻"
"318.","srie murni","5","2025-10-05","5","Menu nya cukup enak sesuai selera, lauknya bervariasi jg. Ada buah²an potong, puding dan es cincau yg segar. Recomeded utk mkan siang bersama teman²."
"319.","Arinto Dananjaya","42","2025-12-05","5","Fasilitas lengkap, pelayanan cepat, parkir luas, makanan sangat variatif dan enak. Thnks dibantu pelayanannya dgn teh Lyla"
"320.","ceng uus","3","2025-11-05","5","Pelayanan terbaik.. Mantab Medina dan herda... Makanan nya enak enak suasana mantab... Kamar nya rapi dan bagus"
"321.","aurora haq","4","2025-12-08","5","Pelayanannya oke, sarapan enak, lokasi strategis di dekat jalan besar dan mudah ditemukan, tidak jauh dari tol"
"322.","Beta Setiawati","2","2025-08-05","5","Kamar nyaman, kolam renang bagus, ada playground untuk anak petugas ramah,, ditemani dengan kak naipa. Saran permainan di playground dibuat lebih beragam dan kebersihannya lebih dijaga."
"323.","Diva Melati Sukma","3","2025-11-05","5","kamar oke, sarapan oke. sedikit sarah susu duamond lebih bagus deh, soalnya dia bagus buat usus cocok untuk sarapan"
"324.","Teddi Afriansyah","4","2025-10-05","5","Dear all team Hollyday in Walaupun saya berikan bintang 5 Tapi untuk menu sarapan mungkin bisa di variasikan menu tradisonal Indonesia. Sukses selalu dan tetap semangat Jangan lupa bahagia Salam Dari Tanah Sumatera"
"325.","Yasmin Owv","1","2025-10-05","5","Pelayanan yang di berikan sangat baik Resepsionis yang ramah Disana saya juga di bantu oleh kaka salwa yang memberika pelayanan yang ramah dan cepat tanggap, kamar hotel nya juga bersih dan rapih tidak ada seranga atau noda di sprei kasur atau bantal"
"326.","Enditha Septia Ruviani","7","2025-11-05","5","Makanannya enak bangett pelayanannya superr duper bintang 5 apalagii kak ramadhani dan kak nurma bestt polllll pertahankan yah pelayanannya🥰🥰🥰👍🏻👍🏻👍🏻👍🏻"
"327.","Tina Lestari","1","2025-08-05","5","Pengalaman menginap bersama keluarga yang menyenangkan dari proses check-in nya yg mudah, mendapatkan free upgrade ke premium room dan free ticket Trans Studio, trima kasih! Variasi makanan breakfastnya banyak sekali. Untuk kamar di premium floor kebersihannya baik, cukup luas, namun kurang sja tidak semua kamar tersedia Netflix. Hotel yang cukup kids friendly dan ada akses bagi pengguna wheelchair juga. Untuk dinner kami memesan menu a la carte dan semua masakannya enak dengan porsi dewasa namun saja waktu penyajiannya cukup lama, tapi service dari Pak Brian sangat baik, ramah, murah senyum, dan cepat menanggapi pesanan kami, trims Pa Brian! Thanks to Bu Sabila dan Pa Saki sudah menawarkan coffee dan hot choc sebagai penutup sarapan kami. What a wonderful day!"
"328.","Ikbal SBM","1","2025-10-05","5","Breakfastnya lengkap, sampe makanan tradisional juga ada, enak-enak semuanya, terima kasih banyak Mas Akbar sudah memberikan layanan terbaik selama kami breakfast."
"329.","Renny Puspahayati","1","2025-12-05","5","Pelayanan ramah, hotel bersih, makanan enak, terutama Mbak Natasha dan Mbak Hersa...top banget pelayanan nya"
"330.","Hanifah Allana lyra","2","2025-09-05","5","Tempatnya nyaman, dan karyawan nya juga pada ramah, untuk sarapan oke banget macem macem jenisnya dan rasanya enak enak, pelayanan nya juga bagus sekali terimakasih untuk mba Karina atas pelayanannya"
"331.","Gesti Rabila","1","2025-12-05","5","Sarapannya enak dan banyak pilihan. Pelayanan kak Bunga bagus, ramah dan sopan. Terima kasih untuk pengalaman menyenangkannya ☺️"
"332.","Anandita Husnaini Nasution","1","2025-08-05","4","Secara keseluruhan saya puas dengan pengalaman menginap disini. Kamar yang saya tempati sangat nyaman, bersih, rapi, dan kamar mandi dengan perlengkapan mandi yang lengkap. Tempat tidurnya empuk dan suasananya tenang. Staf hotel ramah dan sigap membantu. Terima kasih Mba Natasha. Untuk sarapan, buffet yang disediakan cukup bervariasi. Rasanya lumayan, walaupun beberapa menu bisa ditingkatkan lagi."
"333.","indah aul","6","2025-08-05","5","Pelayanan memuaskan Peralatan kamar lengkap Sarapan juga banyak pilihannya, anak-anak bisa makan menu yang disiapkan. Pelayan ramah seluruhnya Kekurangan nya hanya kolam renangnya tidak air hangat, anak-anak tidak bisa berlama-lama, terlalu dingin, semoga bisa jadi kolam air hangat Akan kembali lagi menginap disini,"
"334.","Ulfah Naura","6","2025-12-15","5","Nginep di holiday ini oke banget,,,, saya nginep bawa cucu seru banget bisa berenang seru seruan,, makanan jg enak enak,,, malen nya kulineran khs bandung karena tempat nya yg strategis bisa akses kemana mana,,,, belanja jg ke mall karena jarak nya yg deket,,, pokonya holiday in top,,, kasih bintang 5 deh,,, dibantu dengan lyla,,"
"335.","Sheila Azzahra Sadikin","6","2025-10-05","5","Overall good experience! Makanan enak, variatif banget, servicenya top notch. Shoutout to Pak Rizal from kitchen dari rasa makanan sampai service oke semua :) dan Mas Akbar (??) as server juga okee"
"336.","Rahma Susilawati","1","2025-12-05","5","Kamarnya bagus cuma waktu saya masuk AC nya kedinginan hihi, tapi overall nyaman bangett staff nya juga ramah dan gercep!"
"337.","Pranadi Kusumah","2","2025-11-05","3","Kamar nggak soundproof, ngeganggu banget. suara orang ngobrol di koridor kedengeran samoe kamar, suara anak anak nangis di kamar seberang kedengeran juga, mungkin karena koridornya gak di karpetin sampe kamar,karpet di kamar hanya dibawah kasur aja."
"338.","010_Amalia Septianti","9","2025-11-05","5","Kamar nya luas, sarapannya variatif dan enak. Staf2 nya helpful. Saya dibantu oleh Ibu Natasya. Thank u holiday inn pasteur bandung"
"339.","mira nur padilah","1","2025-10-05","5","Hotel nya nyaman banget, kamarnya bersih dan wangi. Staff ramah, selalu siap bantu kalau ada kebutuhan. Sarapan juga enak, banyak pilihan. Pokoknya betah banget nginep di sini"
"340.","Yoan Paula Usmany","7","2025-11-05","5","Hotelnya nyaman dan bersih.. Bisa request buat yang ulang tahun sangan memuaskan Trimakasih mba @naipa"
"341.","Zaenab Shahab","24","2025-11-05","4","Hotelnya enak,,stafnya ramah , kebersihan hotel juga ok Sarapannya ok Amelia dan Nurma ramah melayani kami Termakasih HHoliday Inn pasteurization"
"342.","Tsania nj","2","2025-11-05","5","Makanan enak, kamar juga bersih nyaman,puass sama pelayanananny ,next nginep disini lagii,slalu d bntu ka natasya thnkyou🫶🏻"
"343.","Anisa Ramadhani","9","2025-12-22","5","Good experience stay and event here. Terutama banquette atas nama Zenal dan tim yang lain yg sigap membantu."
"344.","albert ong","28","2025-08-05","4","Kita tinggal di sini kurang lebih 8 malam, Front office bagus pelayanannya , Untuk room service makanan ke kamar lumayan cepat Utk housekeeping mgkin lebih teliti utk refill seperti sabun dan amenities lainnya Karena bbrp kali selalu ada yg kelupaan .. apalagi kita long stay sabun sampai kehabisan utk di refill Yg perlu di upgrade ranjangnya udah mulai ambless kempes, bantal2 jg kempes waktunya di perbaharui mestinya.. jadi kurang nyaman tdr nya . Utk ruangan kurang kedap suara , malam pertama suara kamar sbelah terdengar kencang sekali skitar jam 1 jam 2 dini hari sampai pagi jam 5 entah apa yg di lakukan terdengar suara glodak2 dan teriakan suara yg menganggu sekali .."
