User Name,Review Count,Rating,Review Text
rina Kurniasih,6,1,pengalaman buruk saya dan teman2 untuk iftar ramadhan di hari kamis 6 maret 2025 di harper mt haryono dan bikin tidak mau bukber lg disana saya booking untuk bukber dengan marketing namanya mbak ayu ternyata makanan yang disajikan sangat tidak sesuai dengan menu yang dipromosikan oleh mbak ayu ato karena harga promo yang 195 0 jadi menu bisa sangat dirubah saya jg tidak tau untuk harga segitu dengan makanan yang disajikan klo saya mending pilih makan di ayce yang lain untuk manajemen harper tolong klo mo jualan bukber iftar harus amanah menu makanan yang disajikan harus sesuai dengan menu makanan yang sudah dipromosikan biar konsumen tidak merasa dibohongin
Feby Anggita,2,1,di bed nya ada rambut trus ac nya brisik di kamar 610 baru pertama kali nginap di hotel ini saat baru masuk di kira bagus di beda nya ada sehelai rambut dan ac nya tidak dingin
Wulan Dari,2,1,saya nginap dihotel harper di lorong nya berisik banget g nyaman buat istirahat
dewi s,26,1,kalau tidak kecewa mungkin saya akan mmberi bintang 5 namun saya sangat kecewa kebetulan saya tiap hr gym saya memilih hotel ini karena d google terpampang nyata foto dengan fasilitas gym namun ketika smpai d sampaikan oleh penjaga gym gym berbayar saya bertanya pada fo ternyata bner adanya gym berbayar karena bukan fasilitas hotel namun pihak ketiga yang mengelola gym dengan meyewa lahan hotel sangat dsayangkan jika saya mengatahui lebh awal mungkkn saya tidak akn memilih hotel ini saya merasa tertipu dengan foto google karena arus membayar gym sebesar 75k perorg
Diana Rachmat Binda Sari,2,1,pelayanan tidak ramah makanan habis padahal tamu masih banyak akses susah ditemukan fasilitas kurang memadai kecewa banget sama pelayanan security disana saat mau ditanya pura2 tidak ngeliat sudah teriak kencang pura2 tidak denger dan menjauh sampai saya harus lari2 ngejar security untuk bertanya padahal nanya karna pintu keluar sedang trouble tidak bisa bayar pakai emoney saat ditanya langsung dialihin disuruh tanya ke penjaga parkirnya dengan muka jutek banget tolong kualitas pelayanan diperbaiki seharusnya sudah tidak dipakai kualitas orang seperti itu untuk kerja di jakarta sangat tidak ber etika dan tidak layak untuk bekerja terimakasih
Ahmad Kamal,6,1,saya menginap disana 2 malam tipe kamar suite tapi pintu kamar mandi goyang dan tidak diperbaiki dapat membahayakan kalau ada anak kopi yang bukan sachet tapi kopi dari mesin dikasih cuman 1 suite room tapi di kamar tidak ada piring seperti di gambar saya taro kalender milik saya di meja di pagi hari sore harinya ilang saya tidak komplen biarkan review yang berbicara saya menginap di 3 hotel dibawah manajemen aston di jakarta grand aston herper aston priority better di aston priority simatupang
Shazia Afiqah Tihani,6,1,pdhal sudah diinfo check masuk jam 4 sore saat nyampe kamar belum ready disuruh nunggu pdhal perjalanam jauh pengen cepet istrirahat
Febriani AW,8,1,bad banget sumpah front office nya ditelfon ditanyain mau konfirmasi main dimatiin saja
Jakarta Speed,19,1,bangunan apartemen lantai ngangkat tidak rata brankas lowbat gabisa dipake parkiran kalau malem sempit penuh dan susah dapet parkir karena gabung apartemen mau extra bed tidak ada katanya cuma punya 6 kamar bau rokok kolam renang tidak disediain handuk harga sekitar 700k tidak worth it mungkin mending ke hotel sebelah sarapan makanan sisa kaya roti dll tidak boleh dibawa keluar resto kita sih menghindari mubazir karena hrs ngejar wkt acara lain makanya mau dibawa saja tapi tidak boleh katanya sih makanan tsb tidak di sajiin lagi tapi gatau lah ya dibelakang kami yang booking sekitar 10 kamar sangat kecewa semoga ada perbaikan
M. Naufal Randhika,9,1,pelayanan buruk saya masih di dalam kamar tiba tiba seorang petugas room service bernama dian mendobrak pintu kamar saya jam 10 pagi dengan alasan ingin membersihkan kamar padahal saya belum check keluar dia maksa banget ngebuka pintu meskipun sudah terkunci dengan latch dari dalam bagaimana jika pintunya tidak terkunci dengan latch apakah dia tetap akan masuk begitu saja ketika saya protes ke front office mereka hanya bilang ada kesalahan data kamar kosong harper hotel benar benar buruk poor service i was still masuk my room when a room service staff named dian abruptly forced open my door at 10 a m claiming he needed to clean the room even though i hadn t checked keluar yet he was very aggressive masuk trying to open the door even though it was latched from the inside what if i hadn t latched it would he have barged masuk anyway when i complained to the front office they just said there was a mistake with the room vacancy data this harper hotel is truly terrible completely unacceptable bad hotels
Arum Puspitarini,2,1,sampah makanan telat dianter tempat sabun sampo ganti woy rambut gua kusut tiap pagi gabisa keramas pintu macet mulu tangan saya sampe lecet
Dhina Rissa,4,1,jelek banget sumpah pilih kamar deluxe handuk tidak ada minta handuk dari jam 2 40 sampai jam 5 sore juga belum datang alasan kehabisan handuk n belum datang dari laundry kamar mandi kotor banyak kecoa dan nyamuk dan minta disemprot petugas datang dengan tidak membawa semprotan sama sekali dan akhirnya dpindahkan ke kamar suite yang katanya kamar paling bagus d mereka padahal jauh lebih bagus kamar deluxenya walau banyak kecoa n nyamuk kamar suitenya menang lebih besar dan ac nya ya allah kotor banget nyesal banget merusak nama aston saja ni hotel oh ya lobby hotel bau septic tank is jorok sumpah
Dinni Kharisma Noviani,11,1,menginap selama 4 malam di suite room menjadi pengalaman buruk saat menginap pelayanan receptionis sangat tidak beretika perpanjangan extra bed di malam ketiga sudah berasa seperti peminjaman kta penagihan biaya tidak cukup dikonfirmasi sekali teror dilakukan terus2an saat bertemu telpon ke kamar telpon ke hp whatsapp padahal check keluar saja masih 2 hari lagi dan sudah diinfokan akan dibayar nanti namun teror dari petugas receptionis sungguh menghantui sudah cocok berganti fungsi sebagai debt collector thankyou harper untuk bad experience yang diberikan semoga etika staff dapat diperbaiki lagi
Permaisuri,3,1,saya tidak pernah menginap ataupun datang ke hotel ini bahkan lokasi hotel ini dimana saya juga tidak tahu tapi saya disuruh untuk memberikan rating dan menuliskan pelayanan angel sangat bagus maaf jika saya hanya memberikan 1 semoga ke depannya bisa menjadi pembelajaran bagi para karyawan agar tidak seenaknya meminta rating dengan memuji namanya sendiri demi naik jabatan atau tujuan apapun
Dul Azis Mei Maulana,11,1,hotel terburuk yang pernah saya kunjungi waktu checkin sangat lama hingga 1 jam belum dapat room dapet voucher breakfast tertera nama saya di list breakfast tetapi disaat saya sarapan disamperin disuruh bayar lagi dan untuk pembayaran breakfast karyawannya samperin saya ke room menggunakan debit siaran tv tidak jernih tidak dapat mineral drink karyawan hotel tidak ramah org org kalau mau nginep disini mikir lagi ya
Rizki Ageng Triana,6,1,berani jamin makanan di hotel ini enak tapi tidak ramah wudhu bagi muslimah mushola ada di ruang terbuka tempat wudhu juga terbuka dan tidak terpisah sementara dilarang mengambil wudhu dalam toilet semoga dapat menjadi perbaikan untuk dapat memfasilitasi tempat shalat dan wudhu yang nyaman bagi muslimah terimakasih notes hotel hotel disekitar hotel ini sangat ramah wudhu
Eva Margaretha Sinaga,21,1,menginap 2 malam wastafel mampet kirain kalau udah dibersihin di hari ke 2 tidak mampet lagi ternyata sama saja hari ke 2 mau check keluar nunggu setengah jam minta tolong troli barang tidak datang2 ke kamar taunya di lobby ada 2 troli barang nganggur kalau memang harus diambil sendiri setidaknya dibilang saja sejujurnya adek ipar booking junior suite di paketan sarapan untuk 2 orang tapi pihak hotel jatah sarapan hanya 1 karena saat booking kamar klik 1 orang agak aneh siy karena perlakuan bukan sesuai paket ditawarkan tapi sesuai klik mungkin chef masak sesuai jumlah klik saja menu sarapan 2 hari sama cuma berubah dari mie goreng ke bihun goreng
Melliany Agustina,5,1,handuk nya tidak manusiawi dan itu pun harus nunggu lebih dri 30 menit sampai badan sudah kering dluan handuk pun tidak dtng2 saat dtng handuknya sobek dekil banget warna nya pelayanan dri staff restaurant juga jutek judes banget tidak mencerminkan service hotel berbintang banget sungguh mengecewakan tapi kamar dan rasa makanan nya enak cuma itu saja syg banget pdhal sudah great segalanya
Kiki Adriani,8,1,saya pesen 2 kamar dan datang untuk proses check in sekitar pukul 15 30 dan ternyata kamar belum ready semuanya jadi saya harus menunggu padahal ini sudah sore yang seharusnya check in itu pukul 14 00 disini saya membawa anak saya yang berusia 1 tahun sehingga menjadi rewel karena harus menunggu kamar sebelum hari h check in saya sudah telpon 2x untuk memberi kabar request an kamar agar sebelahan atau sebrang sebrangan dan katanya bisa tapi ternyata dapet kamarnya keseling 1 kamar dan tidak dapat yang besebelahan kecewa banget diwastafel kamar mandi juga tidak ada sabun untuk cuci tangan air minum digalon dilorong kayak tempat kostan menuju kolam renang lantai 2 juga bau sekali asap rokok karena mungkin itu lantai area smooking jadinya kasian kalau bawa anak kecil berenang melewati lorong area smooking tidak rekomend saya kecewa
Apri Bedot,4,1,mbak nadia tolong klo mau beri ulasan jangan pakai cara jahat pura2 order gojek trus mbak nadia minta rating di aplikasi gojek tentang hotel kasian driver nyari uang tapi mbak bikin order fiktif
Mahmun Zulkifli,5,1,ac tidak bisa dihidupkan 2x telp resepsionis kirim teknisi dengan membawa tangga untuk memperbaiki sebaiknya dicek semua perlengkapan kamar apakah berfungsi dengan baik atau tidak kamar mandi kemiringannya juga tidak baaik sehingga menimbulkan genangan maaf bukan menyebutkan tetapi sebagai refleksi untuk berbenah diri
Sabar Suapri,5,1,saya ini gojek dapet order ke hotel harper nunggu sampai 8 menit yang keluar karyawan hotel namanya nadia tiba2 mau pinjem hp buat kasih rating hotel di google maps minta tolong yah mbak nadia klo lain mau kasih rating hotel jangan cara jahat kasian driver nyari makan mbak manfaatin order fiktif buat minta rating hotel kualat kamu nanti manfaatin orang tua khusus nadia lain kali jujur yahh hidup jujur itu walau berat tapi hasil akhirnya mujur
Hendra Simangunsong,15,1,ac nya tidak maksimal dari awal check masuk tapi yasudahlah toh nginep cuma 1 malam eh besok paginya ac mati total diperbaiki cukup lama tapi cuma angin saja info engineernya bisa diperbaiki tapi lama keburu check keluar nasib
Abah Singa,69,1,hotel nya ckup bgus kamar bersih pelayanan nya jg baik ramah² cma lokasinya agk msuk k dalam tidak d pnggir jln utama palgi skr musim pandemi jdi akses msuk nya hrs muter² dlu
Arsy Tawakal Mutaqin,9,1,pada saat breakfast semua makanan habis dan tidak di refil kalau pun di refil akan sangat lama kedua tidak di fasilitasi ruang untuk gym padahal setiap hotel harusnya punya fasilitas gym ketiga semua operator di telfon tidak ada yang angkat dan karyawan nya sedikit yaa sampai tidak ada orang di untuk bisa di hubungin hotel nya mahal tapi mutu nya bad sekali
Maryam 805,27,1,dari awal cek masuk lelet bget pelayanannya sampai kamar mau mandi tidak ada handuk dan keset d kamar mandi ktanya tgu loundrian dapat handuk sore pesan makan lamanya minta ampun fasilitas oke pelayanan buruk tidak ada air d kamar hrs ambil d luar kamar dengan galon sperti kost
go on vacay,2,1,nginap disini saat ad pesta pernikahan sampai malam sangat terganggu karna suaranya sampai bergetar ke lantai 7 tidak ada peredam suara sama sekali sangat mengecewakan karna sama sekali tidak bisa istirahat terutama jika stay bersama keluarga apalgi bawa bayi
Bramasta Rafii,24,1,pelayanannya reservasi tidak berguna udah reserve dari 3 bulan lalu tetep saja sampe hotel dulu duluan tidak mendahulukan reservasi dari aplikasi yang sudah pesan dari jauh jauh hari tidak kedapatan kamar smooking
Doni Febri,17,1,hotel yang tidak bertanggung jawab atas kehilangan barang tamunya saya konfirmasi barang saya ketinggalan dan barang yang riil di kamar juga dari hotel sendiri yang menyebutkan tetapi saat lain hari saya tagih bilang hilang dan sampai sekarang tidak ada bentuk pertanggung jawaban
Mario Hutagalung,106,1,saya nginap di kamar 709 ac nya luar biasa panas parkir karcisnya hilang tidak bisa dipermudah padahal sudah kasih tunjuk kertas dri resepsionis dan stnk tetap bayar 50 ribu cukup lah sekali saja disini nginep nya
Cindy Anastasia,20,1,saya pesan double deluxe room begini pengalaman saya mulai dari awal datang receptionist perempuan tidak ramah tidak ada senyum dan cenderung jutek jawabnya saya pesan minuman es teh tarik dari hotel asli parah tidak enak nya es teh tarik paling tidak enak seumur hidup saya minta tolong antar pesanan makanan ke kamar jawabannya asli jutek banget tidak ada ramah2nya deh nih hotel entah apa yang terjadi dengan pegawai2 hotel ini ditengah lesu nya bisnis hotel bukannya berlomba lomba memberikan layanan yang memuaskan untuk customer ini malah terkesan malas2an dan alakadarnya tidak bakal ngulangin nginep di harper mt haryono lagi
Moelyono FWD,4,1,parkir sempit terbatas pula staff tidak responsif kamar tidak ada meja tempat sampah seprai gatal selimut juga kayak tidak diganti2
pandu voc,13,1,bos tlng itu yang jaga di situ di bilangin kalau mau geber2 mtr tau wktu bukan y tengah mlm geber2 mtr wktu y orng istrhat bos jangan seenak y geber2 mtr g ada otak y apa tu anak buah y tlng di ksh otak kalau g ada otak y dia sblm gw laporin ke rt setempat trimakasih
aliana adalian,7,1,lokasinya sulit dicari kamarnya bau air pembuanhan dinoamar mandi mampat sehingga banjir waktu mandi
Aris Syanto,348,1,hotel bintang 4 pelayanan mengecewakan cek masuk yang memerlukan waktu lama antrian panjang pun yang dibuka hanya 1 konter untuk tools di kamar juga banyak kosong apa pun itu harus telpon ke operator yang sudah ditelpon datangnya telat bahkan dilupakan yang tidak perlu ditelpon pun telatnya berjam²an
Hery Saptya,22,1,pintu balkon tidak boleh dibuka tidak disediakan smoking area saat check out resepsionis pinjam phonsel tamu untuk menuliskan rating dan komentar sendiri
Rangga Aditya Dharma,66,1,pesan kamar tipe tertinggi namun masih dalam proses maintenance harus menunggu lama untuk bisa check masuk niat mau istirahat jadi tambah capek
hifzillah ichsani,4,1,untuk kamar kelas suite junior kamar mandi nya terlalu kecil sarapan paginya terlalu minimalis tiap pagi nasi goreng n bubur ayam untuk yang pesan melalui traveloka harus di tanya lebih detail traveloka sebagai jasa pemasaran memang cari untung tetapi bukan kah pihak hotel jg dapat untung untuk urusan administrasi mereka tidak akan menanggapi seolah olah hanya menyediakan tempat tidur kita berurusan dengan pihak ketiga disini traveloka seandainya ada kecelakaan atau kebakaran sepertinya mereka tidak urus manager nya jg kurang profesional gaya bicaranya bukan sekelas manager
Syarli Kurnia Putri,10,1,saat masuk bau rokok udah dikasih pewangi baunya tidak ilang kopi teh gula cuma dikasih 1 sabun kosong perlengkapan kamar mandi tidak ada sendok buat ngaduk minuman cuma 1 parkiran sempit
Herdien dwi handika,16,1,awalnya pesan kamar junior suites lalu saya upgrade ke kamar suites dari jauh hari request kamar yang viewnya bagus di lantai atas karena saya juga add romantic dinner untuk melamar total hampir 1 5jt waktu checkin dapetnya kamar lantai 3 viewnya atap rumah sebelah hotel dan tempat pembuangan sampah failed banget sudah complain malah di suggest buat downgrade kamar kapok dan tidak lagi nginep disini
Yuli Tong,1,1,pelayanan sangat buruk lantai kamar yang berdebu diakui petugas kalau blom di cek sebelum diserahkan customer kamar mandi yang mampet air tidak bisa mengalir ac yang dinginnya tidak menjangkau seluruh ruangan dan diakui petugas teknisinya terparahnya manager finance ibu okky octarita menanggapi komplain kami dengan tidak baik sungguh sangat mengecewakan sekali
thedy,3,1,hotel terjelek di jaringangan hotel aston diantara puluhan hotel yang sudah saya kunjungi 1 handuk robek2 dan dijanjikan handuk lantai tetapi tidak dikasih 2 ac bocor 3 makanan tidak enak dan sedikit variasi juga harus berebut tempat sama pns yang lg meeting disana 4 handuk kolam renang tidak ada 5 deposit 100 rb dan ini jebakan batman bagi yang menumpahkan sesuatu di hotel deposit tidak kembali jadi kapok nginap disini dan tidak akan kembali lagi
